Founder ID,Provider ID,Score,Reason
F027,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S019,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F027,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S039,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F028,S031,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F028,S002,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S003,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F028,S016,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S025,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F028,S027,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S029,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S032,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S036,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S040,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S046,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F028,S007,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S013,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S014,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S021,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S022,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S024,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S044,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S050,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F028,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S006,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S017,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S019,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S030,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S047,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S048,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F028,S049,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F029,S010,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F029,S014,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F029,S023,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F029,S033,50.0,"industry:matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S044,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F029,S001,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F029,S035,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F029,S004,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S007,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S017,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S038,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S046,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S005,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S009,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S018,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S020,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F029,S026,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F029,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F029,S037,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S039,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S045,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F029,S002,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S003,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S006,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S008,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S011,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S012,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S015,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S016,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S022,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S024,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S025,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S027,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S028,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S029,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S030,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S032,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S036,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S040,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S042,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S043,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S049,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F029,S050,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F030,S017,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F030,S030,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F030,S003,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S006,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S007,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F030,S014,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S019,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F030,S028,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S045,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F030,S049,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S050,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S023,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S029,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S034,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S046,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S047,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S048,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F030,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S008,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S009,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S013,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F030,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S014,80.0,"industry:matched, skill:matched, project:similar_0, timeline:matched"
F031,S003,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S006,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S044,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F031,S049,50.0,"industry:matched, skill:similar_0, project:matched, timeline:not_matched"
F031,S050,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S008,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F031,S028,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S011,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S012,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F031,S015,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S022,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S023,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S027,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F031,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S034,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S036,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F031,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S038,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F031,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S045,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F031,S005,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S009,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S017,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S018,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S020,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S025,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S026,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S029,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S030,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S032,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S040,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S042,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S046,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S047,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F031,S048,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F032,S017,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F032,S030,70.0,"industry:not_matched, skill:matched, project:matched, timeline:matched"
F032,S047,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F032,S048,70.0,"industry:matched, skill:similar_0, project:matched, timeline:matched"
F032,S007,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F032,S008,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S009,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S011,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S015,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S019,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F032,S021,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S022,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S035,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S044,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S045,50.0,"industry:not_matched, skill:matched, project:similar_0, timeline:matched"
F032,S023,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F032,S029,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F032,S034,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F032,S046,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F032,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S002,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S003,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S004,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S005,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S006,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S012,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S013,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S014,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S016,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S018,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S020,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S024,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S025,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S026,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S027,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S028,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S032,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S033,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S036,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S037,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S038,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S039,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S040,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S041,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S042,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S043,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S049,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F032,S050,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S003,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F033,S014,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S046,50.0,"industry:not_matched, skill:matched, project:matched, timeline:not_matched"
F033,S023,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F033,S034,40.0,"industry:not_matched, skill:similar_0, project:matched, timeline:matched"
F033,S006,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S025,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F033,S028,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S039,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F033,S049,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S050,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S001,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S010,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S017,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F033,S021,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S029,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F033,S030,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F033,S031,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S035,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S044,20.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:matched"
F033,S047,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F033,S048,20.0,"industry:not_matched, skill:similar_0, project:matched, timeline:not_matched"
F033,S002,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S004,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S005,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S007,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S008,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S009,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S011,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S012,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S013,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S015,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S016,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S018,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S019,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S020,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S022,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S024,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S026,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S027,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S032,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S033,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S036,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S037,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S038,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S040,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S041,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S042,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S043,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F033,S045,0.0,"industry:not_matched, skill:similar_0, project:similar_0, timeline:not_matched"
F034,S018,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F034,S037,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F034,S041,60.0,"industry:matched, skill:matched, project:similar_0, timeline:not_matched"
F034,S001,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F034,S012,50.0,"industry:not_matched, skill:matched, project:matched, timeline:not_matched"
F034,S034,50.0,"industry:matched, skill:similar_0, project:similar_0, timeline:matched"
F034,S036,50.0,"industry:not_matched, skill:matched, project:matched, timeline:not_matched"
F034,S038,50.0,"industry:not_matched, skill:matched, project:matched, timeline:not_matched"
F034,S004,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F034,S005,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F034,S013,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F034,S024,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F034,S025,30.0,"industry:matched, skill:similar_0, project:similar_0, timeline:not_matched"
F034,S028,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
F034,S032,30.0,"industry:not_matched, skill:matched, project:similar_0, timeline:not_matched"
